data/images/000019.jpg,2065,1231,3597,1821,plastic
data/images/000019.jpg,1719,1421,3146,1915,plastic
data/images/000020.jpg,1490,0,4598,1170,plastic
data/images/000020.jpg,29,15,2414,1124,plastic
data/images/000020.jpg,35,1146,2380,2106,plastic
data/images/000020.jpg,2041,1270,4580,2111,plastic
data/images/000021.jpg,2947,664,4607,1198,plastic
data/images/000021.jpg,2953,1264,4607,1775,plastic
data/images/000021.jpg,1838,640,3895,1164,plastic
data/images/000021.jpg,1844,1249,3211,1749,plastic
data/images/000022.jpg,1632,31,3674,1091,plastic
data/images/000022.jpg,1459,1100,3580,2111,plastic
data/images/000022.jpg,719,23,1967,967,plastic
data/images/000022.jpg,635,1055,2332,1915,plastic
data/images/000023.jpg,1011,46,3107,873,plastic
data/images/000023.jpg,643,964,1982,1603,plastic
data/images/000023.jpg,1737,706,3785,1609,plastic
data/images/000023.jpg,1246,1488,3308,2111,plastic
data/images/000024.jpg,1182,88,3282,991,plastic
data/images/000024.jpg,1650,1143,3580,2106,plastic
data/images/000024.jpg,920,1437,2012,2111,plastic
data/images/000024.jpg,662,506,2674,1273,plastic
data/images/000025.jpg,1952,521,3746,1440,plastic
data/images/000025.jpg,1403,8,3300,791,plastic
data/images/000025.jpg,829,693,2359,1430,plastic
data/images/000025.jpg,1279,1421,3151,2111,plastic
data/images/000026.jpg,1617,906,2992,1706,plastic
data/images/000026.jpg,1782,2,3106,843,plastic
data/images/000026.jpg,986,3,2304,749,plastic
data/images/000026.jpg,804,794,2101,1640,plastic
data/images/000027.jpg,1335,700,2774,1400,plastic
data/images/000027.jpg,789,837,1868,1379,plastic
data/images/000027.jpg,1358,1509,2869,2111,plastic
data/images/000027.jpg,847,1579,1729,2111,plastic
data/images/000028.jpg,2689,503,3720,1094,plastic
data/images/000028.jpg,2607,1055,3704,1531,plastic
data/images/000028.jpg,880,352,2656,970,plastic
data/images/000028.jpg,886,1027,2323,1637,plastic
data/images/000029.jpg,1253,427,3065,946,plastic
data/images/000029.jpg,1114,1012,2547,1500,plastic
data/images/000029.jpg,2385,943,3358,1312,plastic
data/images/000029.jpg,2707,1291,3729,1740,plastic
data/images/000029.jpg,2471,1667,3501,2058,plastic
data/images/000030.jpg,1889,664,2680,927,plastic
data/images/000030.jpg,1895,943,2644,1240,plastic
data/images/000030.jpg,1744,679,2050,888,plastic
data/images/000030.jpg,1741,961,2101,1215,plastic
data/images/000030.jpg,1086,609,2080,921,plastic
data/images/000030.jpg,1097,943,1816,1261,plastic
data/images/000031.jpg,1403,843,4597,2111,plastic
data/images/000031.jpg,926,12,3241,976,plastic
data/images/000031.jpg,962,1067,2470,2111,plastic
data/images/000032.jpg,1506,215,3985,1000,plastic
data/images/000032.jpg,1871,691,4607,1843,plastic
data/images/000032.jpg,1398,1237,2177,1879,plastic
data/images/000032.jpg,1868,1567,4523,2106,plastic
data/images/000032.jpg,59,734,2086,1627,plastic
data/images/000032.jpg,59,12,3367,546,plastic
data/images/000033.jpg,2629,230,3914,1034,plastic
data/images/000033.jpg,2198,9,3326,537,plastic
data/images/000033.jpg,3258,9,4367,418,plastic
data/images/000033.jpg,974,818,3665,1752,plastic
data/images/000033.jpg,571,349,3104,1064,plastic
data/images/000033.jpg,641,1634,3198,2111,plastic
data/images/000034.jpg,929,227,3556,1076,plastic
data/images/000034.jpg,1317,1055,4144,1979,plastic
data/images/000034.jpg,1844,37,3135,464,plastic
data/images/000035.jpg,2291,1140,2606,1473,plastic
data/images/000035.jpg,2683,1127,2974,1470,plastic
data/images/000035.jpg,2667,1473,3058,1879,plastic
data/images/000035.jpg,2298,1503,2611,1912,plastic
data/images/000035.jpg,1750,782,2211,1352,plastic
data/images/000035.jpg,1182,1340,1803,2018,plastic
data/images/000035.jpg,1761,1315,2255,2037,plastic
data/images/000035.jpg,2526,258,2795,821,plastic
data/images/000035.jpg,2244,261,2507,834,plastic
data/images/000035.jpg,1929,231,2244,791,plastic
data/images/000035.jpg,1640,3,1937,606,plastic
data/images/000035.jpg,2265,0,2497,327,plastic
data/images/000035.jpg,2534,0,2791,291,plastic
data/images/000036.jpg,1611,915,2007,1827,plastic
data/images/000036.jpg,2000,855,2419,1727,plastic
data/images/000036.jpg,2455,124,3049,1700,plastic
data/images/000036.jpg,1241,6,1771,997,plastic
data/images/000036.jpg,1714,0,2147,803,plastic
data/images/000036.jpg,2087,0,2498,776,plastic
data/images/000037.jpg,1097,900,3376,1712,plastic
data/images/000037.jpg,498,140,2726,882,plastic
data/images/000037.jpg,529,958,1592,1676,plastic
data/images/000037.jpg,1604,1761,2260,2111,plastic
data/images/000037.jpg,2095,1618,3179,2111,plastic
data/images/000038.jpg,1177,709,3007,1249,plastic
data/images/000038.jpg,1229,1294,3062,1873,plastic
data/images/000039.jpg,1050,1064,2838,1609,plastic
data/images/000039.jpg,1117,1615,2803,2111,plastic
data/images/000039.jpg,841,652,2786,1085,plastic
data/images/000039.jpg,1364,915,2788,1131,plastic
data/images/000040.jpg,1113,106,2867,718,plastic
data/images/000040.jpg,1100,5,2788,215,plastic
data/images/000040.jpg,913,731,2885,1118,plastic
data/images/000040.jpg,913,218,1503,652,plastic
data/images/000041.jpg,221,678,493,1243,plastic
data/images/000041.jpg,489,614,732,1185,plastic
data/images/000041.jpg,148,480,401,1008,plastic
data/images/000041.jpg,409,427,634,823,plastic
data/images/000041.jpg,323,278,566,624,plastic
data/images/000041.jpg,93,304,331,638,plastic
data/images/000041.jpg,278,136,511,414,plastic
data/images/000042.jpg,1488,331,3434,1079,plastic
data/images/000042.jpg,1462,1043,3389,1758,plastic
data/images/000042.jpg,1223,509,1986,1049,plastic
data/images/000043.jpg,1444,15,3501,827,plastic
data/images/000043.jpg,1528,876,3567,1473,plastic
data/images/000044.jpg,1664,358,3713,1124,plastic
data/images/000044.jpg,1553,9,3468,461,plastic
data/images/000044.jpg,1410,800,3234,1434,plastic
data/images/000044.jpg,1156,1070,2844,1685,plastic
data/images/000045.jpg,2546,703,3858,1243,plastic
data/images/000045.jpg,2422,152,3697,709,plastic
data/images/000045.jpg,2068,431,2829,840,plastic
data/images/000046.jpg,2153,1161,3450,1579,plastic
data/images/000046.jpg,2026,1676,3284,2111,plastic
data/images/000046.jpg,1880,946,3074,1261,plastic
data/images/000046.jpg,1632,761,2783,1079,plastic
data/images/000046.jpg,1401,561,2523,843,plastic
data/images/000047.jpg,2817,440,3514,1788,plastic
data/images/000047.jpg,2262,397,2883,1803,plastic
data/images/000047.jpg,1756,455,2283,1906,plastic
data/images/000047.jpg,1058,488,1758,1997,plastic
data/images/000047.jpg,1068,103,1644,824,plastic
data/images/000047.jpg,1647,76,2165,794,plastic
data/images/000047.jpg,2241,70,2723,818,plastic
data/images/000048.jpg,1350,424,2135,1767,plastic
data/images/000048.jpg,2023,449,2689,1900,plastic
data/images/000048.jpg,2674,452,3317,1906,plastic
data/images/000048.jpg,2721,0,3313,764,plastic
data/images/000048.jpg,2122,0,2676,767,plastic
data/images/000048.jpg,1556,0,2114,743,plastic
data/images/000048.jpg,929,5,1692,1281,plastic
data/images/000049.jpg,1886,17,3217,446,plastic
data/images/000049.jpg,2037,367,3416,834,plastic
data/images/000049.jpg,2182,815,3691,1318,plastic
data/images/000049.jpg,2067,1600,3522,2100,plastic
data/images/000049.jpg,1935,1094,3317,1558,plastic
data/images/000049.jpg,1829,727,2701,1134,plastic
data/images/000049.jpg,1695,369,2253,761,plastic
data/images/000050.jpg,2061,1105,3682,1793,plastic
data/images/000050.jpg,1926,1673,3411,2111,plastic
data/images/000050.jpg,1613,755,3173,1352,plastic
data/images/000050.jpg,1203,475,2797,1027,plastic
data/images/000050.jpg,901,191,2417,724,plastic
data/images/000050.jpg,1098,1031,1886,1524,plastic
data/images/000050.jpg,1432,1397,2323,1952,plastic
data/images/000051.jpg,1271,40,4607,2043,plastic
data/images/000051.jpg,544,9,3389,637,plastic
data/images/000052.jpg,1626,15,4607,1159,plastic
data/images/000052.jpg,1014,352,3920,1352,plastic
data/images/000052.jpg,1838,1224,4607,2092,plastic
data/images/000052.jpg,1155,1461,2787,2111,plastic
data/images/000052.jpg,753,1497,2006,2111,plastic
data/images/000053.jpg,811,206,2986,849,plastic
data/images/000053.jpg,1114,482,3535,1212,plastic
data/images/000053.jpg,1547,726,4214,1912,plastic
data/images/000053.jpg,2323,1085,4599,2111,plastic
data/images/000053.jpg,1104,1418,2159,2111,plastic
data/images/000054.jpg,420,131,1689,997,plastic
data/images/000054.jpg,1547,142,2441,991,plastic
data/images/000054.jpg,2380,94,3220,973,plastic
data/images/000054.jpg,3195,3,4217,912,plastic
data/images/000054.jpg,1531,979,2458,1809,plastic
data/images/000054.jpg,2441,967,3295,1812,plastic
data/images/000054.jpg,3265,903,4268,1840,plastic
data/images/000055.jpg,2156,3,2741,734,plastic
data/images/000055.jpg,1477,609,2141,1440,plastic
data/images/000055.jpg,2153,594,2723,1367,plastic
data/images/000055.jpg,1462,1388,2186,2082,plastic
data/images/000055.jpg,2217,1249,2859,2027,plastic
data/images/000056.jpg,35,18,3237,849,plastic
data/images/000056.jpg,158,946,3246,1973,plastic
data/images/000057.jpg,838,12,4589,1097,plastic
data/images/000057.jpg,738,1164,4537,2111,plastic
data/images/000058.jpg,1649,118,3158,1006,plastic
data/images/000058.jpg,1243,585,2734,1255,plastic
data/images/000058.jpg,868,936,2371,1612,plastic
data/images/000059.jpg,1656,282,2532,721,plastic
data/images/000059.jpg,1653,673,2583,1015,plastic
data/images/000059.jpg,1726,975,2756,1314,plastic
data/images/000059.jpg,1761,1315,2694,1676,plastic
data/images/000059.jpg,568,924,1753,1294,plastic
data/images/000059.jpg,435,726,1674,978,plastic
data/images/000059.jpg,429,1076,1477,1340,plastic
data/images/000059.jpg,1120,1346,1719,1591,plastic
data/images/000059.jpg,1150,1676,1953,1958,plastic
data/images/000059.jpg,1007,1421,1474,1615,plastic
data/images/000059.jpg,1047,1731,1401,1973,plastic
data/images/000059.jpg,283,1831,1492,2097,plastic
data/images/000059.jpg,265,1491,1226,1770,plastic
data/images/000059.jpg,256,1197,1007,1506,plastic
data/images/000059.jpg,3653,1215,4065,1412,glass
data/images/000059.jpg,3582,973,4010,1170,glass
data/images/000059.jpg,3459,1261,3792,1452,glass
data/images/000059.jpg,3285,1294,3570,1494,glass
data/images/000059.jpg,3249,1085,3470,1237,glass
data/images/000059.jpg,3401,1039,3632,1181,glass
data/images/000059.jpg,3522,764,3979,949,plastic
data/images/000059.jpg,3359,821,3650,1021,plastic
data/images/000059.jpg,3198,888,3432,1055,plastic
data/images/000060.jpg,3374,73,3738,237,plastic
data/images/000060.jpg,3480,164,3883,331,glass
data/images/000060.jpg,3646,294,4010,470,glass
data/images/000060.jpg,3435,643,3783,740,glass
data/images/000060.jpg,1694,193,2410,439,plastic
data/images/000060.jpg,1810,361,2570,591,plastic
data/images/000060.jpg,1932,521,2668,752,plastic
data/images/000060.jpg,2077,688,2841,943,plastic
data/images/000060.jpg,1992,948,2732,1190,plastic
data/images/000060.jpg,1862,800,2186,1012,plastic
data/images/000060.jpg,1758,624,2010,815,plastic
data/images/000060.jpg,1106,1500,1816,1831,plastic
data/images/000060.jpg,1201,1682,2171,2058,plastic
data/images/000060.jpg,1177,946,2232,1258,plastic
data/images/000060.jpg,1156,1249,2014,1527,plastic
data/images/000060.jpg,1704,1243,2426,1488,plastic
data/images/000060.jpg,1816,1443,2543,1697,plastic
data/images/000060.jpg,1780,1627,2471,1821,plastic
data/images/000061.jpg,2406,1194,3382,1588,glass
data/images/000061.jpg,1967,1188,2561,1555,glass
data/images/000061.jpg,1671,1203,2211,1531,glass
data/images/000061.jpg,1389,1209,1950,1531,glass
data/images/000061.jpg,1638,1582,2241,1958,glass
data/images/000061.jpg,1965,1624,2607,2009,glass
data/images/000061.jpg,2371,223,2704,576,glass
data/images/000061.jpg,2355,631,3373,1137,glass
data/images/000061.jpg,1998,255,2601,679,glass
data/images/000061.jpg,1982,715,2631,1131,glass
data/images/000061.jpg,1688,382,2303,755,glass
data/images/000061.jpg,1650,773,2250,1112,glass
data/images/000061.jpg,1389,849,1959,1076,glass
data/images/000061.jpg,1126,882,1468,1112,glass
data/images/000061.jpg,1167,531,1755,776,glass
data/images/000062.jpg,1229,931,1841,1215,glass
data/images/000062.jpg,1447,1149,2014,1415,glass
data/images/000062.jpg,1668,1385,2241,1688,glass
data/images/000062.jpg,1932,1682,2977,1909,glass
data/images/000062.jpg,1513,1685,2140,1967,glass
data/images/000062.jpg,1317,1443,1904,1776,glass
data/images/000062.jpg,1153,464,1780,694,glass
data/images/000062.jpg,1314,188,1886,476,glass
data/images/000062.jpg,1340,676,1976,915,glass
data/images/000062.jpg,1641,512,2329,761,glass
data/images/000062.jpg,1577,858,2244,1076,glass
data/images/000062.jpg,1832,1055,2398,1340,glass
data/images/000062.jpg,2077,718,2544,1012,glass
data/images/000062.jpg,2341,934,2795,1179,glass
data/images/000062.jpg,2177,1288,3083,1570,glass
data/images/000063.jpg,1362,597,1901,1567,glass
data/images/000063.jpg,1941,667,2471,1206,glass
data/images/000063.jpg,1820,1043,2332,2070,glass
data/images/000063.jpg,2595,664,2998,1221,glass
data/images/000063.jpg,2419,1055,2996,2109,glass
data/images/000063.jpg,3189,718,3620,1355,glass
data/images/000063.jpg,3201,1127,3704,2106,glass
data/images/000063.jpg,2977,154,3441,958,glass
data/images/000063.jpg,3032,412,3647,1249,glass
data/images/000063.jpg,2558,394,2973,727,glass
data/images/000063.jpg,2077,321,2453,1018,glass
data/images/000063.jpg,1531,270,1973,970,glass
data/images/000063.jpg,928,170,1449,1031,glass
data/images/000063.jpg,1141,52,1620,618,glass
data/images/000063.jpg,2095,84,2514,797,glass
data/images/000063.jpg,2500,52,2906,782,glass
data/images/000064.jpg,1552,130,1897,1703,glass
data/images/000064.jpg,1846,191,2343,2006,glass
data/images/000064.jpg,2428,634,2788,2034,glass
data/images/000064.jpg,2976,690,3324,2049,glass
data/images/000065.jpg,1719,1003,3479,1567,glass
data/images/000065.jpg,1511,1167,1841,1561,glass
data/images/000065.jpg,1250,1352,1780,1718,glass
data/images/000065.jpg,1119,1491,1567,1803,glass
data/images/000065.jpg,983,1582,1271,1897,glass
data/images/000065.jpg,1250,1867,1511,2034,glass
data/images/000065.jpg,1413,1749,1740,2006,glass
data/images/000065.jpg,1706,1682,1864,1931,glass
data/images/000065.jpg,1707,409,3398,1018,glass
data/images/000065.jpg,1477,712,1889,961,glass
data/images/000065.jpg,1343,867,1740,1194,glass
data/images/000065.jpg,1132,1018,1535,1294,glass
data/images/000065.jpg,998,1173,1411,1427,glass
data/images/000065.jpg,1298,523,1886,793,glass
data/images/000065.jpg,1544,230,1892,546,glass
data/images/000066.jpg,1865,1376,3441,1970,glass
data/images/000066.jpg,1583,1400,2035,1812,glass
data/images/000066.jpg,1367,1503,1937,1846,glass
data/images/000066.jpg,1197,1549,1576,1852,glass
data/images/000066.jpg,1052,1576,1303,1831,glass
data/images/000066.jpg,953,1949,1566,2111,glass
data/images/000066.jpg,1914,790,3438,1400,glass
data/images/000066.jpg,1656,900,2059,1282,glass
data/images/000066.jpg,1397,1012,1946,1355,glass
data/images/000066.jpg,1252,1112,1794,1418,glass
data/images/000066.jpg,1050,1134,1592,1449,glass
data/images/000066.jpg,1114,791,1732,1097,glass
data/images/000066.jpg,1538,631,2017,931,glass
data/images/000066.jpg,1686,470,2129,731,glass
data/images/000067.jpg,1940,1140,3488,1782,glass
data/images/000067.jpg,1689,1237,2117,1585,glass
data/images/000067.jpg,1010,1712,1746,1985,glass
data/images/000067.jpg,2004,627,3520,1221,glass
data/images/000067.jpg,1698,758,2120,1055,glass
data/images/000067.jpg,1489,858,2050,1149,glass
data/images/000067.jpg,1304,918,1850,1209,glass
data/images/000067.jpg,1195,985,1647,1246,glass
data/images/000067.jpg,1234,667,1785,855,glass
data/images/000067.jpg,1571,448,2047,702,glass
data/images/000068.jpg,1662,976,2165,1818,glass
data/images/000068.jpg,2195,970,2656,1688,glass
data/images/000068.jpg,2137,1446,2643,2111,glass
data/images/000068.jpg,2762,1034,3135,1634,glass
data/images/000068.jpg,2714,1440,3195,2111,glass
data/images/000068.jpg,3220,1017,3723,1676,glass
data/images/000068.jpg,3322,1424,3722,2111,glass
data/images/000068.jpg,1428,258,1843,952,glass
data/images/000068.jpg,1273,605,1773,1281,glass
data/images/000068.jpg,1768,588,2211,1309,glass
data/images/000068.jpg,2250,600,2659,1306,glass
data/images/000068.jpg,2265,288,2662,943,glass
data/images/000068.jpg,2671,288,3056,958,glass
data/images/000068.jpg,2629,631,3117,1312,glass
data/images/000068.jpg,3111,290,3514,1040,glass
data/images/000068.jpg,3132,603,3677,1334,glass
data/images/000069.jpg,2965,873,4556,1458,glass
data/images/000069.jpg,2656,457,4241,909,glass
data/images/000069.jpg,2392,146,3859,627,glass
data/images/000069.jpg,2206,17,3297,258,glass
data/images/000069.jpg,3053,0,4423,394,glass
data/images/000069.jpg,4141,526,4607,1082,glass
data/images/000069.jpg,3486,1637,4580,2111,glass
data/images/000069.jpg,2044,485,2865,803,glass
data/images/000069.jpg,2143,811,3155,1166,glass
data/images/000069.jpg,2376,1152,4006,1552,glass
data/images/000069.jpg,2655,1567,3916,2088,glass
data/images/000069.jpg,2177,1585,2826,2000,glass
data/images/000069.jpg,1980,1224,2514,1588,glass
data/images/000069.jpg,1877,946,2374,1249,glass
data/images/000070.jpg,2191,537,3970,1267,glass
data/images/000070.jpg,2604,6,3817,512,glass
data/images/000070.jpg,1544,579,2911,1194,glass
data/images/000070.jpg,1007,1215,2323,1600,glass
data/images/000070.jpg,1577,1270,2865,1809,glass
data/images/000070.jpg,1768,0,2865,482,glass
data/images/000070.jpg,1183,0,2298,491,glass
data/images/000071.jpg,2658,1137,3594,1849,glass
data/images/000071.jpg,59,1324,1311,2106,glass
data/images/000071.jpg,644,573,1804,2055,glass
data/images/000071.jpg,950,260,1820,1652,glass
data/images/000071.jpg,1914,118,2574,1961,glass
data/images/000071.jpg,2055,443,2849,2111,glass
data/images/000071.jpg,2955,100,3594,1294,glass
data/images/000071.jpg,3474,327,4283,2111,glass
data/images/000072.jpg,2591,1058,3643,2088,glass
data/images/000072.jpg,50,1273,1285,2067,glass
data/images/000072.jpg,1998,472,2825,2111,glass
data/images/000072.jpg,3492,334,4249,2111,glass
data/images/000072.jpg,2944,66,3614,1218,glass
data/images/000072.jpg,1920,127,2662,1943,glass
data/images/000072.jpg,889,88,1859,1988,glass
data/images/000072.jpg,649,603,1802,2111,glass
data/images/000073.jpg,1756,1055,2802,2111,glass
data/images/000073.jpg,29,873,1095,2111,glass
data/images/000073.jpg,4023,1240,4593,2111,glass
data/images/000073.jpg,946,379,1955,2106,glass
data/images/000073.jpg,2320,479,3229,2111,glass
data/images/000073.jpg,3343,578,4606,2060,glass
data/images/000073.jpg,3347,215,4314,1967,glass
data/images/000073.jpg,1447,94,2201,1218,glass
data/images/000074.jpg,1470,1027,1637,1137,glass
data/images/000074.jpg,1577,1006,1738,1164,glass
data/images/000074.jpg,1714,994,1859,1164,glass
data/images/000074.jpg,1835,985,2004,1176,glass
data/images/000074.jpg,1986,994,2529,1146,glass
data/images/000074.jpg,1967,1188,2094,1324,glass
data/images/000074.jpg,1843,1191,2000,1340,glass
data/images/000074.jpg,1688,1185,1846,1327,glass
data/images/000074.jpg,1483,1191,1680,1306,glass
data/images/000074.jpg,1946,800,2113,912,glass
data/images/000074.jpg,1825,779,1964,921,glass
data/images/000074.jpg,1714,796,1850,933,glass
data/images/000074.jpg,1580,812,1741,943,glass
data/images/000074.jpg,1474,824,1589,958,glass
data/images/000074.jpg,1816,621,1973,724,glass
data/images/000074.jpg,1962,573,2083,724,glass
data/images/000075.jpg,2992,1312,4492,1888,glass
data/images/000075.jpg,2129,1367,3214,1924,glass
data/images/000075.jpg,1635,1406,2198,1855,glass
data/images/000075.jpg,1104,1518,1635,1858,glass
data/images/000075.jpg,768,1512,1238,1849,glass
data/images/000075.jpg,2920,399,4395,1137,glass
data/images/000075.jpg,2097,567,3340,1249,glass
data/images/000075.jpg,1565,743,2656,1240,glass
data/images/000075.jpg,1153,861,2135,1334,glass
data/images/000075.jpg,813,921,1622,1352,glass
data/images/000075.jpg,823,373,1859,800,glass
data/images/000075.jpg,1564,49,2606,667,glass
data/images/000075.jpg,2123,0,3313,467,glass
data/images/000076.jpg,1610,1106,2282,1676,glass
data/images/000076.jpg,2540,1031,3046,1661,glass
data/images/000076.jpg,3256,988,4156,1694,glass
data/images/000076.jpg,3140,1731,3767,2111,glass
data/images/000076.jpg,2414,1718,3105,2111,glass
data/images/000076.jpg,1668,1731,2293,2111,glass
data/images/000076.jpg,737,1109,1616,1709,glass
data/images/000076.jpg,3147,205,4104,896,glass
data/images/000076.jpg,2341,243,3038,943,glass
data/images/000076.jpg,1580,264,2356,952,glass
data/images/000076.jpg,601,281,1617,973,glass
data/images/000076.jpg,0,355,903,988,glass
data/images/000077.jpg,985,870,1773,1306,glass
data/images/000077.jpg,1229,1285,2156,1724,glass
data/images/000077.jpg,904,1737,2048,2111,glass
data/images/000077.jpg,1650,1740,2738,2111,glass
data/images/000077.jpg,3162,1224,3953,1824,glass
data/images/000077.jpg,2689,1685,3525,2111,glass
data/images/000077.jpg,2095,1197,3089,1809,glass
data/images/000077.jpg,2562,652,3335,1334,glass
data/images/000077.jpg,2059,209,2917,952,glass
data/images/000077.jpg,1646,785,2640,1324,glass
data/images/000077.jpg,1317,397,2256,934,glass
data/images/000077.jpg,953,40,1950,537,glass
data/images/000078.jpg,2886,88,3371,546,glass
data/images/000078.jpg,3137,334,4119,1055,glass
data/images/000078.jpg,2850,827,3889,1391,glass
data/images/000078.jpg,2494,643,3297,943,glass
data/images/000078.jpg,2268,979,2901,1340,glass
data/images/000078.jpg,2576,1327,3706,1764,glass
data/images/000078.jpg,2080,1370,3023,1785,glass
data/images/000078.jpg,1788,1785,2888,2009,glass
data/images/000078.jpg,2533,0,3110,427,glass
data/images/000078.jpg,2223,388,2920,703,glass
data/images/000078.jpg,2004,191,2638,497,glass
data/images/000078.jpg,1804,564,2462,867,glass
data/images/000078.jpg,2062,755,2698,1040,glass
data/images/000078.jpg,1853,1115,2541,1458,glass
data/images/000078.jpg,1411,1221,2074,1479,glass
data/images/000078.jpg,1611,1461,2338,1788,glass
data/images/000079.jpg,2334,0,3506,203,glass
data/images/000079.jpg,2053,231,2959,488,glass
data/images/000079.jpg,2611,152,3765,649,glass
data/images/000079.jpg,2274,606,3056,897,glass
data/images/000079.jpg,2502,943,3168,1473,glass
data/images/000079.jpg,1553,9,2398,318,glass
data/images/000079.jpg,1380,279,2107,546,glass
data/images/000079.jpg,1780,497,2674,782,glass
data/images/000079.jpg,1565,688,2341,858,glass
data/images/000079.jpg,2035,885,2780,1124,glass
data/images/000079.jpg,1792,997,2532,1327,glass
data/images/000079.jpg,2207,1143,3007,1585,glass
data/images/000079.jpg,2450,1506,3053,2024,glass
data/images/000079.jpg,2214,1618,2771,2111,glass
data/images/000080.jpg,2513,467,3873,1173,glass
data/images/000080.jpg,3414,500,4071,1152,glass
data/images/000080.jpg,2317,1358,3735,1985,glass
data/images/000080.jpg,3192,0,4080,391,glass
data/images/000080.jpg,1941,382,3189,1070,glass
data/images/000080.jpg,1520,318,2565,961,glass
data/images/000080.jpg,1453,1031,2556,1527,glass
data/images/000080.jpg,1840,1121,3034,1624,glass
data/images/000080.jpg,1749,1876,2977,2111,glass
